game_id,platform_id
302903,6
313896,34
313896,39
8436,6
340122,6
340122,385
188540,169
188540,48
188540,6
188540,167
188540,49
188540,130
28526,169
28526,48
28526,3
28526,6
28526,167
28526,14
28526,49
28526,130
307145,48
307145,6
307145,49
307145,130
337130,82
326570,3
326570,6
326570,14
79030,6
79030,14
19297,48
19297,3
19297,6
19297,39
19297,14
19297,49
19297,130
311674,26
332777,6
345473,6
322094,6
266479,53
365515,3
365515,6
365515,14
201428,6
336757,3
336757,6
276982,6
356,3
356,6
356,14
356,12
365085,6
287602,34
287602,39
354674,15
354674,26
354674,25
361082,6
145826,48
145826,3
145826,6
145826,14
145826,49
145826,130
338674,386
338674,471
217131,6
217131,14
217131,130
64034,6
94206,510
206782,11
309111,169
309111,6
309111,167
309111,49
325635,6
332656,48
332657,48
306674,7
33852,6
33852,13
208939,34
208939,39
337488,6
126601,6
92674,52
118845,48
118845,6
118845,49
24145,11
24145,21
24145,8
26,6
26,13
5735,11
5735,8
353735,6
18081,3
18081,6
18081,14
376071,3
376071,6
376071,14
246939,82
246939,6
284800,3
284800,74
284800,6
284800,14
8145,6
217026,6
228735,48
228735,49
228735,130
154222,6
24881,48
24881,3
24881,6
24881,39
24881,14
24881,49
24881,130
149702,6
65082,82
65082,3
65082,6
65082,14
369559,6
72342,6
154520,6
154520,130
337129,82
297611,82
297611,34
297611,39
283943,6
49939,22
9794,6
9794,12
128130,6
28886,6
28082,6
375968,6
362811,39
231724,33
69953,22
215264,48
215264,167
103445,6
30001,6
104960,132
104960,169
104960,6
104960,49
349132,6
364843,22
186960,86
141401,6
347404,6
196988,386
196988,6
196988,163
196988,384
226542,6
327736,6
40852,3
40852,6
40852,14
40852,130
148829,6
361573,82
335735,6
188735,6
329116,82
299383,6
30145,6
30145,14
60431,41
114566,6
132713,6
133936,48
133936,6
133936,49
219415,169
219415,48
219415,6
219415,167
219415,49
219415,130
159687,6
38772,6
324735,6
368439,6
177374,6
134101,170
134101,169
134101,48
134101,6
134101,167
134101,49
148134,6
6786,6
6786,39
186735,58
350628,6
105104,6
105104,14
25685,6
46960,6
104565,6
328735,130
76305,6
12145,63
12145,13
12145,16
327328,82
51761,6
47026,6
168549,169
168549,48
168549,167
168549,49
86724,14
175145,39
116331,6
116331,14
255574,6
331960,6
25715,3
25715,6
25715,14
25715,49
114565,6
187960,6
187960,14
194145,34
194145,39
328464,130
146147,167
206960,6
206960,46
364735,6
364735,14
334960,39
87383,82
341725,3
341725,6
203966,48
203966,6
203966,167
203966,130
336960,169
336960,49
34274,34
34274,6
34274,130
375774,6
332864,6
342049,6
196053,6
70326,16
342033,6
339553,169
339553,49
261038,6
261038,14
261038,130
298939,19
212996,6
212996,130
19503,52
19503,3
19503,29
19503,6
19503,14
337564,52
99724,48
99724,130
187590,6
187590,14
337298,6
8440,9
8440,48
8440,3
8440,6
8440,14
8440,41
8440,46
8440,12
8440,49
8440,130
6471,37
6471,5
6471,99
6471,18
70358,6
7893,6
7893,8
35969,6
139627,48
139627,6
139627,49
139627,130
364960,6
363960,6
111666,6
137031,6
137031,14
137031,32
137031,7
284404,6
284404,14
56031,7
24057,37
226679,6
352487,6
372044,6
10649,6
138439,6
138439,39
27821,5
27821,6
27821,12
112626,6
359960,6
261085,169
261085,48
261085,6
261085,167
261085,49
261085,130
2157,6
107740,3
107740,6
107740,14
107740,49
107740,130
14733,21
14733,8
132389,6
132389,39
132389,14
335563,6
335563,130
231733,22
231733,33
328937,169
328937,48
328937,6
328937,167
328937,49
221733,8
345115,167
346862,6
337669,6
265129,6
375776,6
375773,6
7208,9
7208,48
7208,6
7208,12
7208,49
101033,48
101033,130
18130,34
18130,6
18130,39
18130,14
86733,14
244649,6
34591,34
34591,6
34591,39
34591,14
257888,6
335417,52
25725,15
25725,26
254558,6
122021,6
193538,169
193538,48
193538,6
193538,167
193538,49
287724,3
287724,6
287724,14
315814,48
315814,167
315814,130
367966,6
357991,6
114581,6
362808,39
187093,48
187093,6
187093,167
187093,130
17640,3
17640,6
17640,14
74725,6
363687,6
17022,6
307519,58
74673,6
171383,3
171383,6
171383,14
23031,12
342151,48
342151,167
86652,6
333725,130
204934,6
312442,6
102119,6
102119,14
102119,130
368859,6
30755,6
219440,169
219440,167
107944,6
75198,6
204438,6
70687,48
70687,5
70687,74
70687,34
70687,6
70687,39
70687,49
70687,20
328709,6
7326,12
7326,49
308163,18
350873,82
15273,3
15273,6
15273,14
8034,6
33949,3
33949,6
33949,14
365579,508
284865,169
284865,48
284865,167
284865,49
284865,130
41862,48
41862,49
41862,130
129097,169
129097,48
129097,6
129097,167
129097,14
129097,49
223543,3
223543,6
223543,14
223543,130
231413,34
231413,6
231413,39
231413,130
1157,9
1157,6
1157,14
1157,7
1157,38
277639,6
258555,6
231300,381
290651,15
11605,52
11605,6
11605,23
11605,8
4222,6
4222,14
4222,12
347930,169
347930,48
347930,508
347930,34
347930,6
347930,39
347930,167
347930,49
347930,130
244315,6
189975,6
84440,99
211693,48
211693,6
211693,49
211693,130
266381,6
204902,24
353533,510
345665,3
345665,6
345665,14
48358,125
48358,77
48358,99
48358,152
48358,157
48358,27
130958,6
375226,3
375226,6
375226,14
201214,169
201214,48
201214,6
201214,167
201214,49
201214,130
124881,6
371082,6
138270,6
138270,49
138270,130
336055,6
191358,63
191358,13
191358,16
328554,130
327425,411
326350,6
91295,9
91295,48
91295,34
91295,6
91295,39
91295,14
91295,12
91295,49
248347,386
249742,169
249742,48
249742,6
249742,167
249742,49
95358,75
138655,3
138655,6
138655,14
90752,34
90752,6
90752,39
68167,6
331533,169
331533,49
272358,82
272358,6
272358,14
126967,6
118024,48
118024,6
118024,49
118024,130
30459,6
364512,6
368653,6
373942,6
121348,6
201990,381
19635,9
19635,48
19635,34
19635,6
19635,39
19635,49
19635,130
348799,6
4981,5
4981,6
4981,14
362593,6
186533,48
186533,3
186533,6
186533,167
186533,14
186533,130
170146,130
351146,7
297320,169
297320,48
297320,6
297320,167
297320,49
297320,130
117281,169
117281,48
117281,6
117281,167
117281,49
117281,130
327248,6
200936,34
200936,6
200936,39
200936,130
349128,6
199487,6
288347,13
72533,80
72533,52
72533,79
72533,136
72533,23
255379,3
255379,6
255379,14
89844,48
89844,6
89844,49
320569,6
254312,6
104447,48
104447,34
104447,6
104447,39
104447,14
104447,49
104447,130
6320,24
81358,73
81358,9
81358,5
81358,74
81358,34
81358,39
81358,38
81358,159
81358,55
16528,6
331839,48
331839,49
348882,6
339965,48
339965,6
339965,167
356608,381
86255,48
86255,6
86255,14
86255,49
86255,130
350533,34
350533,39
96274,6
293391,49
323554,6
115681,6
154262,48
154262,6
154262,49
154262,130
40533,52
98146,240
98146,39
358431,6
111111,6
111111,130
338011,49
33269,6
33269,130
285696,169
285696,6
285696,49
327432,6
17431,6
17431,14
236945,14
56146,34
12878,6
334414,34
334414,6
334414,39
334414,167
47488,48
47488,6
47488,49
138146,82
138146,3
138146,6
138146,14
349320,6
64011,80
64011,79
64011,136
144896,6
12510,3
12510,6
12510,14
107496,6
364146,6
131767,6
15533,115
173049,3
173049,6
224146,3
224146,6
224146,14
328114,48
328114,6
328114,49
328114,130
79146,6
79146,14
272533,48
272533,130
15310,6
15310,14
240414,41
350814,6
129146,6
129146,14
45326,26
248137,20
344146,5
360561,6
291907,6
319533,373
24782,6
18533,59
350320,6
341301,6
83529,6
267262,6
34592,6
68327,6
111146,34
203032,7
7621,48
7621,6
7621,49
7621,130
8501,29
8501,35
8501,64
8472,48
8472,6
8472,167
8472,49
8472,130
354107,34
354107,39
225146,6
12032,15
12032,16
12032,25
21838,32
371869,6
5541,9
5541,48
5541,6
5541,12
5541,49
5541,130
26813,48
26813,6
26813,167
26813,130
354056,34
354056,39
9501,8
201058,3
201058,6
201058,14
206680,169
206680,48
206680,6
206680,167
206680,49
206680,130
302421,6
338501,6
230032,411
571,9
571,3
571,6
571,12
250101,6
118320,6
42516,5
42516,41
42516,130
42516,58
263146,169
263146,49
14501,121
14501,19
14501,29
14501,13
14501,18
14501,27
292017,381
31558,48
31558,6
31558,49
31558,130
244307,3
244307,6
244307,14
342666,6
342666,14
218707,6
40408,52
40408,5
40408,99
40408,41
27058,34
354090,34
354090,39
34409,3
34409,6
34409,14
21501,6
21501,12
21501,8
291415,3
291415,6
291415,14
214985,6
258146,33
110734,130
272066,169
272066,48
272066,6
272066,167
272066,49
272066,130
63804,3
63804,6
63804,14
361734,6
59958,46
59958,38
114215,6
20454,48
20454,3
20454,6
20454,39
20454,14
20454,49
20454,130
236146,6
338395,6
673,405
673,149
673,3
673,13
195311,6
371368,6
371364,6
342660,34
115782,6
342152,48
342152,167
200915,6
200915,49
200915,130
279690,169
279690,48
279690,34
279690,6
279690,167
279690,49
279690,130
218902,306
148513,3
148513,6
148513,14
306982,3
306982,6
306982,14
27092,169
27092,48
27092,6
27092,167
27092,49
114063,34
114063,6
114063,39
354111,34
354111,39
35398,3
35398,6
35398,14
107772,3
107772,6
107772,14
321666,169
321666,6
321666,167
2741,52
2741,99
2741,41
2741,18
371366,6
31710,169
31710,34
31710,6
31710,39
31710,167
31710,130
136533,37
136533,46
136533,38
15501,63
15501,16
7320,9
371371,6
370161,6
254383,6
25656,48
25656,6
270100,6
60501,6
122501,20
39204,82
39204,74
39204,34
39204,39
374098,6
185728,6
185728,130
318392,6
240533,34
240533,39
8738,6
8738,14
324080,6
203782,6
602,11
602,6
44383,58
46057,32
354118,34
354118,39
241501,8
11320,9
11320,48
11320,37
11320,6
11320,41
11320,12
11320,49
10755,6
15736,3
15736,6
15736,39
15736,14
210917,48
210917,6
210917,49
210917,130
207646,3
207646,6
375671,6
214407,6
38501,34
38501,39
369430,3
369430,6
369430,14
71502,6
272661,82
371369,6
349852,6
227444,6
327420,82
9320,6
207715,3
207715,6
207715,14
9014,3
9014,6
9014,14
16705,6
361584,6
361584,14
11838,34
11838,6
11838,39
11838,14
327435,6
21762,48
21762,6
21762,49
297356,3
297356,6
297356,14
317169,381
58533,48
58533,3
58533,6
58533,14
58533,49
58533,130
24482,52
24482,48
24482,6
24482,14
24482,49
24482,130
121064,48
121064,6
224139,3
224139,6
224139,14
224139,49
293326,38
10877,6
364104,6
364104,14
362583,6
365143,381
364103,6
42951,9
42951,48
42951,6
42951,41
42951,12
42951,49
309233,6
319049,6
327426,82
344233,6
26254,3
26254,6
26254,14
30161,6
30,63
30,14
30,13
30,16
30383,6
334390,6
91297,9
91297,48
91297,34
91297,6
91297,39
91297,14
91297,12
91297,49
35439,6
353787,381
342816,381
335361,6
288920,6
228095,381
348647,6
6360,6
6360,12
155050,6
46796,52
46796,32
171664,3
171664,6
171664,14
214138,6
91299,9
91299,48
91299,34
91299,6
91299,39
91299,14
91299,12
91299,49
251501,34
251501,39
251501,55
19138,6
220905,130
318152,381
20275,6
20275,14
118356,6
149147,6
333501,6
328501,130
53086,6
9318,3
9318,6
9318,14
364925,6
10889,6
371373,6
336125,34
316501,6
332533,169
332533,49
212682,48
212682,130
264730,386
264730,163
264730,471
236469,6
236469,14
187165,6
275665,82
275665,3
275665,6
275665,14
348501,6
350791,130
143454,169
143454,48
143454,6
143454,167
143454,49
143454,130
369795,6
100157,169
100157,6
100157,49
340949,6
303858,48
303858,130
253791,6
102359,3
102359,6
102359,14
319194,381
322281,3
322281,6
3791,11
3791,21
3791,8
356108,6
307807,3
307807,34
307807,6
149071,6
149071,14
263382,6
263382,167
263382,130
316791,6
32370,6
327444,167
327444,130
9928,48
9928,3
9928,6
9928,14
9928,385
9928,49
87791,34
87791,6
87791,39
41771,37
41771,33
275895,49
275895,130
336648,6
340955,6
326746,6
122945,82
122945,34
122945,6
122945,39
122945,14
356791,6
37391,6
1501,9
1501,7
1501,38
239826,82
121173,48
121173,6
121173,49
9592,82
9592,6
9592,14
6822,52
6822,121
6822,125
6822,63
6822,86
6822,39
6822,16
187501,130
46501,86
127638,48
127638,3
127638,6
127638,14
127638,49
127638,130
130744,82
275957,3
275957,6
275957,14
275957,49
275957,130
18723,82
19281,6
28227,82
28227,34
28227,39
143444,48
143444,46
364875,6
57993,82
114357,6
65444,6
236082,6
362970,82
49791,6
49791,32
49791,7
49791,24
126706,6
5622,6
142408,34
142408,39
20444,9
95367,82
95367,39
219396,6
36130,6
341172,6
341172,14
332865,6
347172,6
348791,6
16383,6
16383,39
16383,14
107896,6
107896,14
82498,6
132166,48
132166,6
132166,49
373172,6
7172,52
106810,34
138156,21
138156,6
138156,8
2132,6
2132,14
25009,3
25009,34
25009,6
25009,39
25009,14
279676,169
279676,48
279676,34
279676,6
279676,167
279676,49
279676,130
348767,6
115823,6
115823,14
18172,3
18172,34
18172,6
18172,39
322085,3
322085,6
14811,6
9695,82
9695,6
9695,14
69791,6
23658,82
23658,48
23658,6
23658,14
23658,49
2439,13
25172,38
9438,6
375810,6
51406,3
51406,6
51406,14
19731,37
19731,35
144172,34
144172,39
154935,6
335271,6
791,6
791,13
192490,6
354116,34
354116,39
16896,6
292106,82
15731,82
15731,6
15731,14
119259,48
119259,6
119259,49
119259,130
226201,6
215791,6
287053,6
84617,37
348396,34
348396,6
176688,6
342547,34
342547,39
136561,6
136561,49
75941,6
55972,82
117187,34
117187,39
342658,6
342658,14
203517,169
203517,167
203517,49
203517,130
23138,6
23138,8
57034,48
57034,6
57034,49
241138,6
223439,6
278572,6
170791,130
338731,82
8503,4
331207,6
331207,167
149168,6
149168,14
186532,169
186532,6
186532,49
362972,6
91901,240
259617,48
259617,130
17159,34
17159,6
17159,14
338915,6
186791,20
118436,6
8791,99
8791,18
114420,6
260680,130
222791,6
142376,386
142376,163
142376,385
142376,384
68485,34
68485,39
342020,82
220572,3
220572,6
220572,14
335260,6
187120,6
326221,6
208533,169
208533,82
208533,48
208533,3
208533,34
208533,6
208533,39
208533,167
208533,14
208533,49
208533,130
234542,6
349074,6
327579,34
189040,6
13222,3
13222,6
13222,14
373720,34
373720,39
313996,38
109770,6
285666,6
332568,6
332568,130
130362,6
353955,167
306892,48
306892,130
332591,6
339171,19
332147,34
312666,6
207505,6
268300,6
29854,6
170885,6
341424,6
310904,6
50156,6
224202,49
224202,130
154725,48
154725,6
154725,49
227147,6
325147,238
247119,6
15318,6
15318,39
143759,6
6480,29
6480,6
55199,48
55199,6
55199,130
340212,24
327480,6
124917,48
124917,6
50175,9
50175,5
50175,6
115013,6
286847,6
127899,6
348928,163
78751,3
78751,6
78751,14
78751,130
66830,6
327582,34
213238,6
327075,82
327075,6
131213,6
51576,114
51576,149
51576,6
51576,14
51576,13
51576,118
66899,149
369881,6
188913,169
188913,6
188913,167
188913,130
299147,3
299147,34
299147,6
299147,14
299147,18
312389,6
109111,82
109111,34
109111,6
109111,39
154724,48
154724,6
154724,49
351022,169
351022,48
351022,6
351022,167
351022,49
339116,6
351021,169
351021,48
351021,6
351021,167
351021,49
16836,3
16836,6
16836,14
374304,3
374304,6
305689,6
47675,37
47675,20
24611,6
361058,6
46147,64
351019,169
351019,48
351019,6
351019,167
351019,49
351020,169
351020,48
351020,6
351020,167
351020,49
195191,130
257434,6
30514,48
30514,6
30514,39
30514,130
336612,82
336612,6
375215,6
351023,169
351023,48
351023,6
351023,167
351023,49
6805,37
274915,6
344675,6
344675,24
8392,9
8392,3
8392,37
8392,34
8392,6
8392,39
8392,14
8392,41
8392,38
319398,169
319398,508
319398,6
319398,167
319398,130
27129,37
337726,82
337726,3
337726,6
337726,14
363561,15
362581,15
10675,6
10675,14
368772,130
317910,169
317910,49
317910,130
134716,6
368773,508
3675,21
150147,306
345931,6
154675,3
154675,6
154675,14
154675,49
154675,130
269279,6
335190,6
314303,3
314303,6
314303,14
3321,11
111296,48
111296,49
82572,6
82572,14
173172,169
173172,48
173172,6
173172,167
173172,49
173172,130
72268,48
72268,6
72268,167
72268,130
39147,25
140390,3
140390,6
140390,14
237366,39
154722,48
154722,6
154722,49
145200,82
145200,6
362978,6
254110,6
16588,3
16588,6
16588,163
16588,14
307204,6
334380,6
152588,6
152588,14
350910,6
343675,6
13454,26
13454,63
13454,13
13454,25
13454,27
19910,12
172575,170
172575,169
172575,48
172575,6
172575,167
172575,49
148844,34
148844,6
148844,39
148844,14
241529,130
154741,48
154741,6
154741,49
174588,34
174588,39
312479,3
312479,6
312479,14
223426,6
223426,14
127031,169
127031,6
127031,14
127031,49
127031,130
329490,6
9567,48
9567,72
9567,3
9567,6
9567,14
9567,46
9567,49
3147,52
3147,7
3147,8
38396,58
43675,8
186923,169
186923,48
186923,6
186923,167
186923,49
130160,6
346147,52
333321,3
333321,6
342607,15
337854,34
337854,39
203013,9
203013,7
203013,38
31339,6
327584,34
121791,169
121791,3
121791,34
121791,6
121791,39
121791,167
121791,14
121791,49
121791,130
362092,6
4675,9
4675,37
4675,5
4675,41
4675,46
4675,12
106005,6
130780,6
26223,3
26223,6
26223,167
26223,14
26223,49
1675,52
1675,39
1675,8
522,12
372155,169
372155,48
372155,167
138395,6
138395,39
348153,6
278916,6
27266,6
27266,14
130094,6
365585,130
259162,48
259162,6
259162,130
33161,3
33161,6
33161,14
30147,6
2565,8
118695,48
118695,49
375583,6
76405,6
8795,6
8795,14
351025,169
351025,48
351025,6
351025,167
351025,49
1054,9
1054,3
1054,6
1054,14
339910,7
134250,6
326734,82
264910,169
264910,48
264910,6
264910,167
264910,49
264910,130
162322,6
159829,6
327239,6
133640,6
149974,6
149974,130
178073,169
178073,48
178073,3
178073,6
178073,167
178073,14
178073,49
178073,130
107255,6
107255,49
107255,130
110330,34
110330,39
300328,3
300328,6
300328,14
42321,5
42321,58
128598,82
128598,3
128598,6
128598,14
119249,170
119249,169
119249,48
119249,3
119249,6
119249,167
119249,14
119249,49
119249,130
357021,6
357021,130
231797,6
115506,6
115506,14
51180,6
51180,122
144515,6
182603,6
182603,130
226348,6
251821,6
341600,6
342655,16
305626,82
305626,3
305626,34
305626,6
9335,48
9335,6
9335,167
9335,7
43078,6
33063,6
99878,169
99878,48
99878,34
99878,6
99878,39
99878,167
99878,49
99878,130
369372,6
107321,34
107321,39
85734,6
375944,6
375944,14
154721,48
154721,6
154721,49
120422,3
120422,6
120422,14
271228,6
1352,9
1352,48
1352,6
1352,39
74207,6
222882,18
235376,6
270726,21
292045,6
294422,6
353662,6
3187,3
3187,6
3187,14
217523,48
217523,6
217523,49
8910,20
265800,3
265800,6
179423,34
179423,6
43734,7
23345,6
23151,6
101256,6
101256,14
328734,130
324910,6
222135,6
222135,130
346910,34
346910,39
317619,169
317619,6
317619,167
269688,3
269688,6
269688,14
83848,170
83848,48
83848,6
83848,49
83848,130
339035,4
7103,9
7103,12
7103,8
265477,6
218783,130
259013,6
76797,6
7049,9
7049,6
7049,12
216029,34
216029,39
23314,169
23314,48
23314,34
23314,6
23314,39
23314,167
23314,14
23314,49
23314,130
339651,3
339651,6
339651,14
264586,3
264586,6
264586,14
272265,6
238910,34
238910,39
143814,48
143814,3
143814,6
143814,14
143814,49
143814,130
73006,29
340213,167
82422,49
807,6
260020,6
21500,5
286255,6
108171,3
108171,6
108171,14
108171,13
340910,6
245905,3
245905,6
163835,6
44910,7
213173,6
327051,6
330586,6
240612,169
240612,48
240612,6
240612,167
240612,14
240612,49
240612,130
118065,6
366735,6
451,9
451,6
451,12
257651,3
257651,6
257651,14
179910,306
122655,48
122655,6
122655,39
122655,14
122655,49
122655,130
239998,6
239998,14
118910,48
118910,6
118910,49
364968,6
316082,6
172502,411
198474,18
1141,20
137112,48
137112,6
137112,49
137112,130
236730,6
155321,6
36551,48
36551,6
36551,49
23441,37
198472,18
165321,34
165321,39
68570,3
68570,34
68570,6
68570,39
68570,14
68570,130
8735,82
8735,6
8735,14
327243,6
75321,6
75321,14
298348,6
41272,51
178348,9
178348,7
178348,38
18218,34
18218,6
18218,39
18218,12
18218,49
139265,6
139265,14
139265,130
8012,24
168264,6
237321,169
237321,6
237321,49
237321,130
334878,82
334878,6
249534,82
249534,3
249534,6
198555,6
292312,82
292312,3
292312,6
205001,169
205001,6
205001,167
9291,6
20656,12
42639,19
42639,5
42639,41
42639,58
140348,38
340908,6
36735,6
291499,6
13885,9
13885,6
13885,12
5944,11
5944,38
5944,8
319944,48
319944,34
319944,6
319944,39
319944,14
254609,34
254609,39
340234,6
369434,64
136480,46
357288,6
209944,386
209944,6
209944,163
168617,3
168617,34
168617,6
168617,14
292656,6
292656,14
111979,3
111979,6
111979,14
61171,46
299811,6
10502,3
10502,6
10502,14
9772,3
9772,5
9772,6
9772,39
9772,14
5945,11
5945,8
13798,9
13798,6
13798,12
19656,5
136041,18
803,6
803,14
136773,6
136773,14
136773,130
242923,6
242923,130
53331,6
112414,6
112414,130
369375,6
218613,3
218613,6
117215,6
236384,6
153981,3
153981,6
153981,14
153981,130
360725,6
345813,6
13145,169
13145,48
13145,6
13145,167
13145,14
13145,49
210676,82
210676,3
210676,6
210676,14
340687,6
251982,6
251982,14
251982,130
18036,59
279275,6
312800,6
192782,48
192782,6
192782,130
371316,34
371316,6
371316,39
339271,7
296306,6
5947,11
5947,6
5947,7
5947,8
169145,6
199228,6
26815,6
26815,7
150203,22
123395,34
123395,39
366665,6
782,9
782,6
782,12
294322,6
143365,6
56535,82
207334,34
207334,6
207334,39
58741,82
325249,6
195395,386
195395,163
195395,471
195395,384
56934,37
360685,6
240556,169
240556,34
240556,6
240556,39
114266,6
175627,82
11667,48
11667,6
115221,6
362271,6
344654,34
344654,39
374584,6
34882,6
321165,34
321165,6
4028,11
4028,21
4028,6
4028,8
130012,9
130012,46
207268,82
207268,3
207268,6
207268,14
55805,6
55805,14
334711,6
48901,18
178751,82
122145,3
122145,6
122145,14
122145,130
30098,6
194220,384
157225,6
365538,130
222784,6
319717,169
319717,6
319717,167
319717,14
319717,130
181888,6
214798,38
10373,48
10373,37
10373,6
10373,49
10373,130
318002,6
318002,14
371348,48
371348,167
68946,34
68946,6
68946,39
68946,14
1340,3
1340,6
1340,14
148444,6
148444,14
375421,48
375421,167
362979,48
362979,49
353959,130
210612,34
311316,6
370515,7
15856,9
15856,6
15856,12
7936,48
7936,3
7936,6
7936,14
7936,46
7936,49
7936,130
291061,6
8438,3
8438,6
8438,14
317751,6
348216,169
348216,6
348216,167
106009,82
49271,24
143255,169
143255,3
143255,6
143255,167
143255,14
143255,130
354826,510
45180,9
45180,6
45180,12
45180,49
345591,6
336322,34
336322,39
370271,6
39384,52
254612,34
254612,39
368004,6
368004,14
61085,3
61085,6
61085,14
68736,13
194944,48
194944,6
194944,167
194944,130
20405,19
20405,29
20405,4
20405,13
20405,32
20405,7
356318,6
196031,34
196031,6
196031,39
20384,87
344736,386
344736,34
344736,6
344736,39
246648,48
246648,6
246648,49
246648,130
80085,20
76203,6
115271,34
115271,6
115271,39
66213,32
340055,6
344781,6
346759,386
346759,471
7271,9
18901,6
18901,14
81115,163
81115,385
169995,48
169995,6
169995,49
169995,130
28951,48
28951,6
28951,14
28951,49
1271,9
1271,5
1271,8
230892,6
356188,6
137017,82
137017,72
261656,6
342736,82
304932,6
159342,4
39659,52
39659,6
39659,49
39659,130
39659,8
144277,48
144277,3
144277,6
144277,167
144277,49
144277,130
180513,3
180513,6
180513,14
328736,130
49736,24
266795,6
340399,149
102134,386
102134,165
102134,6
102134,163
102134,385
102134,384
8465,48
8465,3
8465,6
8465,14
8465,41
8465,46
8465,49
8465,130
8465,23
251538,48
251538,130
8722,6
225544,130
38736,34
38736,39
160033,6
364479,3
364479,34
364479,6
364479,14
211565,6
7892,9
7892,6
7892,12
139067,48
139067,6
139067,130
302342,6
102018,82
227061,6
270288,130
350069,6
350069,130
302808,169
302808,48
302808,3
302808,6
302808,14
302808,49
302808,130
217294,6
121204,39
121204,14
121204,130
146085,6
74812,37
295380,6
268799,9
268799,48
268799,12
268799,49
263490,6
250007,6
5636,132
5636,74
5636,34
5636,6
5636,39
123759,3
123759,6
123759,14
334130,6
32122,6
94029,12
10365,6
164490,130
326736,82
42956,48
80451,6
35113,48
35113,3
35113,6
35113,14
35113,46
35113,130
87490,39
308939,6
49029,33
339736,6
281439,6
203783,3
203783,6
203783,14
81456,37
333402,6
333402,14
238277,6
238277,14
37354,123
225496,130
342727,48
342727,167
55786,3
55786,6
55786,14
320573,6
4762,5
4762,6
3110,6
348844,6
136984,6
136984,49
136984,130
115549,6
231490,6
347433,6
366736,3
366736,6
366736,14
163025,6
163025,130
318767,6
162716,18
279269,6
212736,38
290156,169
290156,48
290156,6
290156,167
290156,49
290156,130
138947,167
342481,34
342481,39
284833,6
362769,6
180285,6
180285,130
260227,6
144736,34
144736,39
144736,46
324932,6
15276,9
15276,48
15276,3
15276,37
15276,5
15276,34
15276,6
15276,39
15276,14
15276,46
15276,38
15276,130
222914,18
143327,6
368884,163
185033,34
185033,6
185033,39
348758,3
348758,6
348758,14
17098,3
17098,34
17098,6
17098,39
17098,14
17098,41
347085,3
347085,6
347085,14
307942,6
284491,169
284491,48
284491,6
284491,167
284491,14
284491,49
284491,130
330851,6
315958,6
185074,6
249812,6
249812,14
164035,169
164035,3
164035,34
164035,6
164035,39
164035,14
164035,49
164035,130
277034,18
9707,3
9707,6
9707,14
8621,82
8621,3
8621,34
8621,6
8621,39
8621,14
376327,6
155213,6
151660,6
317958,130
109482,34
152459,6
152459,14
58959,13
58959,7
176168,6
311085,48
311085,6
311085,167
311085,49
311085,130
168171,6
114598,6
153957,6
283501,4
211065,169
211065,6
211065,167
211065,49
211065,130
33936,6
33936,14
340359,6
305168,9
305168,12
103960,6
117128,48
117128,6
117128,167
117128,49
117128,130
260692,130
148527,170
148527,169
148527,48
148527,6
148527,167
148527,49
148527,130
283636,4
20058,9
20058,48
20058,46
20058,49
20058,130
364076,130
262633,169
262633,6
262633,167
961,6
128729,75
186000,3
186000,6
186000,14
89966,6
251756,6
135747,6
23245,48
23245,3
23245,6
23245,14
23245,49
23245,130
305180,169
305180,6
305180,39
305180,167
197350,6
231334,6
155093,169
155093,48
155093,167
155093,49
155093,130
246758,48
246758,6
246758,167
246758,130
193330,7
223529,82
223529,72
223529,74
223529,34
223529,6
223529,39
19874,48
19874,37
19874,6
19874,49
19874,130
336171,4
369947,6
61595,6
36912,48
36912,6
36912,49
159330,49
31610,6
203221,24
375580,82
375580,3
375580,6
375580,14
109671,6
197558,6
238956,6
315288,6
284973,6
266956,59
198330,6
331190,6
8874,48
8874,3
8874,34
8874,6
8874,39
8874,14
8874,46
21670,37
21670,130
38288,58
27810,3
27810,6
27810,14
1244,52
136485,48
136485,6
136485,49
136485,130
299774,169
299774,508
299774,6
299774,167
299774,130
374107,6
311506,6
18371,48
18371,46
281908,6
33970,6
23099,38
363142,15
174815,6
28297,3
28297,6
28297,14
117132,6
364646,82
335757,34
335757,39
367553,4
367648,6
369658,6
283633,4
111239,6
124736,6
249696,6
154490,3
154490,6
154490,14
275978,6
341043,82
101736,6
144927,48
144927,6
144927,49
144927,130
140330,38
55228,6
55228,14
55228,130
161799,6
199763,6
199763,39
199763,14
199763,49
199763,130
15311,3
15311,6
15311,14
182334,26
182334,53
182334,25
89956,6
276958,130
261703,6
330926,18
142524,6
142524,14
362999,6
113073,6
356472,6
338399,6
337570,6
323127,48
323127,6
323127,130
14513,14
14513,13
14513,16
155092,169
155092,48
155092,167
155092,49
155092,130
8978,73
8978,82
8978,9
8978,48
8978,74
8978,34
8978,6
8978,39
8978,46
8978,38
328334,82
337863,3
337863,6
330846,82
191736,82
186456,6
210624,169
210624,48
210624,6
210624,167
210624,49
350669,34
45130,48
45130,6
45130,49
151437,3
151437,6
151437,14
337997,6
249077,6
214330,34
214330,6
214330,39
9757,59
9757,82
204342,3
204342,6
204342,14
302334,6
181035,6
2235,52
2235,82
292258,6
292258,130
342710,6
337959,3
337959,6
337959,14
119288,34
119288,39
40288,52
375414,3
375414,6
375414,14
